"metadata_ESTCID","Freq","TotalLength"
"T058712","6","62246"
"T185812","2","21660"
"T141551","3","114360"
"N005401","21","42784"
"T109094","6","32309"
"T137827","2","45625"
"T069156","7","67777"
"T146040","15","67704"
"N068873","5","281246"
"T147589","7","66479"
"T137068","7","85995"
"T092836","7","97854"
"P002344","2","118104"
"W015750","12","86729"
"T130902","4","148848"
"T131033","5","96906"
"N026163","5","43473"
"T163859","2","37468"
"T125095","3","47573"
"T181137","3","99189"
"T091423","14","42730"
"T213493","6","267634"
"T046789","5","10638"
"T144725","5","212531"
"N008950","5","67405"
"T147235","3","171456"
"T136232","4","1398971"
"N012562","7","65950"
"T083247","7","78876"
"T105969","2","10566"
"T090649","2","10736"
"T175352","3","90775"
"T133173","2","16947"
"T106170","3","61769"
"T031579","2","10713"
"T044906","4","22915"
"T098463","4","16796"
"T097289","2","29329"
"T117548","5","66398"
"N003090","6","45967"
"N006260","11","76130"
"N005401","2","66288"
"T146710","8","75076"
"N003703","19","65791"
"N014975","2","8568"
"T145753","3","86118"
"T135301","3","42760"
"T116459","17","118339"
"P002371","2","169267"
"T137615","2","47615"
"T084976","6","31345"
"T088373","3","37200"
"T175880","7","168667"
"T140606","6","131578"
"T088257","2","16891"
"P000142","6","172234"
"T144725","12","175968"
"T162631","4","86924"
"T154477","3","51159"
"T098413","2","43096"
"T154546","6","297180"
"N052538","9","121975"
"T145210","6","262234"
"N035850","2","19084"
"T038308","2","25987"
"T062912","3","10693"
"T083934","3","85958"
"T213508","5","266269"
"T200934","7","277372"
"T082477","5","171903"
"T143434","2","66566"
"T078973","4","147593"
"N019006","12","65812"
"T153630","4","42555"
"T109722","3","69836"
"T117817","15","120692"
"T161360","2","9936"
"P002248","12","342607"
"N003703","7","67299"
"T074466","4","119244"
"T132173","2","169765"
"T076063","3","25332"
"W010121","6","29738"
"T090453","9","360029"
"T176314","13","70443"
"N050178","5","137596"
"P002771","3","42092"
"T079283","2","172574"
"T086695","4","67454"
"T093671","2","66788"
"N046452","4","4106"
"W011720","10","129541"
"T130322","3","22591"
"T127794","4","44543"
"T084445","3","42957"
"T104232","2","4209"
"W020603","3","89830"
"T140774","5","87077"
"T213002","6","90977"
"T136232","3","1377038"
"T070021","2","14754"
"T061563","4","71116"
"T038505","2","22577"
"T213479","4","171605"
"T098534","4","66391"
"T062244","4","99752"
"T122566","3","22160"
"N026911","4","22729"
"T106146","14","89374"
"W020260","2","10638"
"W027474","6","87998"
"N010455","2","7309"
"T164241","8","139185"
"T037250","2","21484"
"T033383","3","10549"
"T154541","13","200272"
"T063765","14","29959"
"T071059","3","16434"
"N005404","32","66606"
"T093272","3","43688"
"T041200","2","16911"
"T137131","4","67410"
"T098546","3","92987"
"T085255","14","42725"
"T099557","2","7345"
"N022125","2","17777"
"T063275","4","16424"
"T045611","9","187654"
"T136159","4","60943"
"T061140","7","45174"
"T074467","3","56377"
"N003684","4","21595"
"T039424","12","43526"
"P006290","6","203300"
"T073695","3","10501"
"T148215","3","7578"
"T107769","2","67764"
"N018968","2","22763"
"N023672","2","21057"
"N022025","12","84615"
"T176314","9","66985"
"T215073","3","86122"
"N034123","14","29813"
"P000142","8","171929"
"T048412","4","20698"
"T090453","14","354666"
"T038775","2","16471"
"N012149","4","8612"
"T120788","2","22596"
"T084639","24","42736"
"T177414","2","89051"
"T002895","2","43981"
"T046575","4","65856"
"N045708","3","16921"
"T063441","3","33485"
"T090071","2","17376"
"T051788","3","12405"
"T105647","2","29979"
"T001893","2","30825"
"T146092","4","72039"
"T185989","6","65832"
"T138954","3","73943"
"T028333","2","22467"
"T069569","25","42695"
"T063346","6","42427"
"T179607","2","17835"
"T069213","5","118252"
"N009008","5","92914"
"N006553","8","66291"
"T114854","2","96264"
"T086176","5","42506"
"T088372","4","70546"
"T106560","10","1070562"
"T105656","3","30938"
"T036567","35","95393"
"T136632","3","71593"
"T087008","16","67146"
"T139263","15","1054184"
"T095856","8","42862"
"T078081","22","266210"
"T085238","5","10553"
"T078371","4","87780"
"T078360","8","170977"
"T147219","3","26575"
"T175667","2","278945"
"T089470","3","42520"
"T101742","3","474589"
"T107340","4","168003"
"T089491","6","42779"
"T072764","33","168199"
"N017775","12","263651"
"T079287","14","387405"
"N021925","29","66823"
"T116646","5","16841"
"T079698","7","68771"
"W029505","6","119977"
"N035909","2","117942"
"T140244","2","29280"
"T103540","8","73757"
"T094136","8","102738"
"T133187","4","29681"
"T082472","6","122840"
"T101902","8","88301"
"T116369","8","126937"
"T098093","17","86853"
"T131972","8","119977"
"T144701","4","483192"
"T092688","4","65973"
"T048833","2","349905"
"T136148","16","371164"
"T122632","7","121798"
"T076205","16","66333"
"T063094","4","123883"
"T052793","5","64093"
"T129337","18","86300"
"T146879","5","66492"
"T127473","5","90463"
"T130934","5","42312"
"T113394","13","473630"
"T132842","31","694653"
"T082618","7","46118"
"T051484","14","72449"
"T064481","9","273133"
"T129036","6","42484"
"T142268","2","127685"
"T093947","25","127532"
"T091603","2","42998"
"T071860","12","103664"
"T050476","4","676888"
"T121386","3","128176"
"T055322","3","127852"
"T137899","2","67912"
"T145011","5","67991"
"T167536","4","342475"
"T120079","5","66206"
"T141264","3","94627"
"T134279","3","73577"
"N007471","5","89760"
"T111545","6","66470"
"T133183","2","47314"
"T135893","7","692341"
"T111489","6","486849"
"T097133","7","66354"
"T137602","2","16531"
"T178997","5","118072"
"T100351","13","66146"
"N027602","5","68125"
"T147176","8","415488"
"T100246","2","57017"
"T078361","17","268474"
"T138966","7","265592"
"T098191","6","86404"
"T132187","9","90403"
"T100773","2","125535"
"N014213","3","5599"
"T039856","6","671271"
"T115342","12","7428"
"N000008","4","94197"
"T085241","6","16605"
"T167650","8","175957"
"T055304","10","107351"
"T071462","5","66651"
"T095864","6","63923"
"T117065","4","127420"
"T002894","6","177541"
"T138488","2","116841"
"T071141","6","117899"
"N002106","17","66167"
"T122416","3","54065"
"T138965","3","263256"
"N017760","4","68483"
"T108586","6","42789"
"T014806","3","29310"
"T123553","4","67781"
"T079691","6","119140"
"T187129","16","117499"
"T072017","7","86054"
"T011442","4","68530"
"N017553","2","71033"
"T125488","4","116637"
"T146091","3","71052"
"T131022","13","91212"
"T114189","6","66238"
"T064482","15","167959"
"T110954","2","88206"
"T219377","4","1060873"
"T139581","2","133551"
"T114125","3","85662"
"T052793","2","65965"
"T121707","5","121138"
"T175878","8","42215"
"T119318","6","21479"
"T154466","5","262421"
"T113545","4","44065"
"T136755","9","126156"
"T071736","2","308294"
"T129399","4","16745"
"T120079","3","65822"
"N000550","2","41987"
"T146089","2","72039"
"T095120","24","477304"
"T055309","6","117230"
"T117027","4","262920"
"T133334","30","797961"
"T048432","5","86666"
"T113393","2","31670"
"T107219","4","72998"
"T146872","2","86336"
"T146027","3","116838"
"T138430","33","534141"
"T090870","5","42265"
"T062671","11","693907"
"T072764","15","167944"
"T066146","15","170250"
"T094798","21","86361"
"T079698","4","65850"
"T117825","4","87228"
"T135892","7","692180"
"T084142","2","71656"
"T063307","7","69183"
"T094800","3","58980"
"T055361","2","117227"
"T116389","2","7411"
"N015718","13","86414"
"T133607","9","263299"
"T139691","4","76258"
"T105142","4","93926"
"T082909","8","91272"
"T070854","5","121287"
"T145978","4","140621"
"T125496","3","116579"
"T146088","5","72039"
"T039852","3","468744"
"T175667","4","269669"
"N017774","10","170570"
"T105262","2","65604"
"T065396","5","117625"
"T110315","11","29711"
"T167561","7","194340"
"T167533","4","169336"
"T095404","16","262641"
"T121528","8","68305"
"T027032","3","65628"
"T040960","2","42007"
"T144743","5","129966"
"T140791","6","89450"
"T083947","29","66995"
"T095226","9","156043"
"N016029","4","69175"
"T036370","12","125518"
"T099654","2","66295"
"T110581","2","42945"
"T151984","4","58693"
"T079257","2","168914"
"N006364","2","67259"
"T137655","6","69774"
"T182326","6","91351"
"T083708","7","42035"
"T124554","18","471988"
"T101748","3","388638"
"T140791","9","117417"
"T096600","2","66856"
"T082471","5","123239"
"T147176","9","542313"
"T055320","4","168092"
"T128033","10","86661"
"T146150","5","91300"
"T118928","8","67763"
"T078963","14","127252"
"T100670","2","87082"
"T026157","5","67866"
"T072056","4","75639"
"T063907","4","122361"
"T175667","8","279190"
"T087009","11","66914"
"T129756","16","121720"
"T095862","5","66791"
"T036369","5","96793"
"T114000","3","86446"
"T113765","4","66652"
"T146090","3","72965"
"T080193","3","101145"
"T012210","7","191524"
"T101742","11","482075"
"T082469","12","167989"
"N020132","19","273201"
"T071466","5","147544"
"T000091","2","2947"
"T114817","8","49375"
"T074909","2","88823"
"T136381","5","87737"
"T106230","2","127910"
"T113577","4","116980"
"T116649","2","262596"
"T127398","2","43142"
"T098203","11","97301"
"T089448","8","42051"
"T076273","3","31042"
"T136378","6","172447"
"T146727","5","67537"
"T138428","3","262340"
"N008383","3","69761"
"T136181","27","169554"
"T183520","12","168979"
"T167520","4","72021"
"T083829","10","36725"
"N008499","7","117503"
"T131764","6","69165"
"N031500","8","117078"
