"metadata_ESTCID","Freq","TotalLength"
"T115204","4","10806"
"P000142","3","172234"
"T132173","3","169031"
"T144725","2","175968"
"T147415","4","116740"
"T105654","2","7904"
"T162631","3","86924"
"T098413","6","43096"
"T092920","2","48644"
"T154546","6","297180"
"T147358","3","11255"
"T011019","13","98131"
"N052538","10","121975"
"N013039","7","42448"
"T038308","2","25987"
"W032058","5","68582"
"T062912","5","10693"
"T147412","3","67124"
"T083934","3","85958"
"T213508","6","266269"
"T200934","8","277372"
"T082477","6","171903"
"T181051","3","4152"
"T075282","2","25030"
"T143434","4","66566"
"T139824","21","43196"
"T078973","5","147593"
"T147412","2","69751"
"N019006","12","65812"
"T153630","4","42555"
"T135737","5","131978"
"N019006","3","82341"
"T109722","3","69836"
"T000999","3","10626"
"T078347","26","29888"
"T117817","14","120692"
"P002248","14","342607"
"N003703","9","67299"
"T074466","3","119244"
"T132173","3","169765"
"T119563","3","21883"
"T076063","6","25332"
"T098265","13","16675"
"T119346","10","29509"
"N019280","4","16629"
"W010121","6","29738"
"T092257","9","46773"
"T090453","6","360029"
"T208371","17","263852"
"T091600","3","49367"
"T176314","10","70443"
"N050178","5","137596"
"P002771","4","42092"
"T079283","3","172574"
"T086695","4","67454"
"T070157","7","16590"
"N046452","5","4106"
"W011720","14","129541"
"T155120","4","30827"
"N019016","13","66288"
"W031464","2","118113"
"N034139","6","66881"
"T130322","8","22591"
"T127794","10","44543"
"T084639","12","66419"
"T143469","8","119509"
"T084445","7","42957"
"T140774","5","87077"
"P002715","3","116764"
"T213002","5","90977"
"T011107","7","47796"
"T136232","21","1377038"
"T063190","6","44075"
"T070021","2","14754"
"N035342","15","186007"
"T061563","4","71116"
"T038505","2","22577"
"T213479","7","171605"
"T074465","5","117384"
"T122410","5","65964"
"T190766","3","51067"
"T119346","11","29413"
"T098534","10","66391"
"T079894","2","7365"
"T114054","4","69235"
"T084736","2","75669"
"T175930","2","89021"
"T011028","15","105401"
"N026911","5","22729"
"T106146","11","89374"
"W020260","2","10638"
"W027474","14","87998"
"N010455","2","7309"
"T155531","5","15878"
"N002827","7","95616"
"T090840","3","17246"
"T037250","2","21484"
"T033383","3","10549"
"T154541","21","200272"
"T063765","10","29959"
"T117721","5","66020"
"N005404","54","66606"
"T135925","5","29477"
"T012991","2","27322"
"T093272","3","43688"
"T063050","4","65856"
"T138372","5","66055"
"T041200","4","16911"
"T124723","9","23313"
"T176054","2","2852"
"T137131","4","67410"
"T098546","3","92987"
"T118926","5","42077"
"T111915","6","169291"
"T055415","4","45400"
"T085255","14","42725"
"T085900","6","68804"
"T123963","22","66312"
"T138192","6","65831"
"T098569","6","87689"
"T045611","4","187654"
"T175930","6","88822"
"T099975","11","121191"
"T131263","5","30595"
"T083618","4","65965"
"T067695","4","7606"
"N000090","5","67937"
"T108627","12","11739"
"N003684","7","21595"
"N019013","12","66276"
"T069568","14","66350"
"N019822","5","4200"
"T074467","5","117414"
"T039424","7","43526"
"T066330","6","16912"
"T124301","23","66312"
"T168076","9","22417"
"T089927","10","43167"
"N020356","3","4146"
"T063894","7","17152"
"P006290","15","203300"
"T148215","3","7578"
"N019013","17","66219"
"T107769","3","67764"
"T167977","3","10634"
"N024604","2","7394"
"T115096","2","176507"
"T062257","5","5517"
"P002031","8","370099"
"T043822","2","7690"
"T119092","23","86986"
"T096550","11","96130"
"N022025","16","84615"
"T227472","6","46232"
"T176314","6","66985"
"T215073","2","86122"
"T175930","7","90415"
"N034123","12","29813"
"P000142","5","171929"
"T090453","7","354666"
"T132173","5","134371"
"N003703","5","98739"
"T180973","10","88042"
"T177669","14","42795"
"N010931","2","18301"
"T127189","5","16226"
"T120788","2","22596"
"N011171","22","66929"
"T084639","38","42736"
"T010189","3","18822"
"N011171","33","69744"
"T106386","2","17757"
"T177414","12","89051"
"T117339","3","44506"
"T092286","4","47529"
"T145647","16","186007"
"T094237","2","71415"
"T046575","2","65856"
"N045708","9","16921"
"T063441","3","33485"
"T090071","2","17376"
"T108701","5","2687"
"T198539","3","8111"
"T231044","2","29211"
"T073150","3","29168"
"T168210","10","67936"
"T137131","9","42039"
"T142020","10","22417"
"T099975","6","120678"
"N000603","5","8377"
"T147415","9","262686"
"T109198","8","8020"
"T185989","10","65832"
"T054154","2","5377"
"T063450","6","86608"
"T138954","5","73943"
"T028333","4","22467"
"T069569","42","42695"
"T063346","3","42427"
"N010148","8","118037"
"N005403","22","66513"
"T069213","10","118252"
"N009008","9","92914"
"N006553","11","66291"
"N027890","3","117185"
