"metadata_ESTCID","Freq","TotalLength"
"T039131","4","3145"
"T185989","3","65739"
"T084928","10","47903"
"T088373","4","43083"
"T093516","3","10598"
"T150111","8","42722"
"T175227","2","22737"
"T225696","20","66835"
"T062281","2","11779"
"W031464","5","86342"
"N034735","2","17129"
"T150007","2","23923"
"T146147","14","90412"
"T069569","13","66288"
"T144203","2","89166"
"T143714","6","42247"
"N023170","2","17991"
"T096551","2","47614"
"T129526","2","22195"
"T154544","5","180979"
"T073473","3","8503"
"T010568","3","120702"
"N052538","14","171504"
"T187576","2","7345"
"T046827","3","29177"
"T137823","3","45625"
"T136382","12","129302"
"N050174","7","122702"
"T113111","10","43956"
"T011022","10","98119"
"T058102","5","69830"
"N012562","6","65934"
"N012562","5","73220"
"T058982","20","116847"
"T035155","3","16727"
"T145645","5","88501"
"T145322","6","58578"
"T088372","9","67028"
"T045217","6","12418"
"T135435","9","87137"
"N019632","5","15598"
"T088072","2","16532"
"T070301","9","87830"
"T074467","2","118888"
"T144725","10","175726"
"T039751","2","22169"
"N033438","5","66079"
"T077024","6","21463"
"T163811","4","171664"
"N002764","6","22834"
"T047354","2","11588"
"T145651","4","22347"
"N001803","8","43858"
"T221644","13","73219"
"T141222","2","114814"
"T181137","4","67152"
"N069259","5","265303"
"N048809","5","42219"
"T170201","6","66488"
"T073413","3","68328"
"T200947","3","42156"
"T032059","2","18006"
"T133396","12","10549"
"N004028","2","17105"
"T058712","12","62246"
"T185812","3","21660"
"N005401","26","42784"
"T147304","10","83941"
"T111429","5","42867"
"T109094","5","32309"
"T137827","3","45625"
"T006488","2","1903"
"T069156","6","67777"
"T153292","5","192190"
"T146040","16","67704"
"T076095","14","10532"
"T091602","11","49447"
"N068873","4","281246"
"T101901","4","44728"
"T137068","16","85995"
"T070301","16","88475"
"T092836","3","97854"
"T137639","4","32209"
"W015750","2","86729"
"T224563","3","7361"
"T130902","5","148848"
"T131033","8","96906"
"T123424","8","87830"
"T125875","3","19095"
"N026163","3","43473"
"T163859","4","37468"
"T011018","15","98155"
"T125095","3","47573"
"T189419","5","68974"
"T075757","3","11255"
"T045456","2","17462"
"T181137","8","99189"
"T133961","2","66527"
"T091423","12","42730"
"T213493","9","267634"
"T147890","8","88506"
"T115036","5","20860"
"N020960","5","171589"
"P002031","7","370272"
"T155208","3","46444"
"T144725","5","212531"
"T134459","2","23123"
"N034123","11","29782"
"N008950","4","67405"
"T147235","8","171456"
"T115828","4","31249"
"T136232","7","1398971"
"N012562","8","65950"
"T002390","2","16508"
"T083247","2","78876"
"T153295","3","171226"
"T105969","2","10566"
"T147103","2","46052"
"T108354","4","44327"
"T096541","3","48857"
"T097923","10","90448"
"T175352","4","90775"
"T112495","3","46410"
"T133173","3","16947"
"N002827","2","68714"
"T031579","3","10713"
"T150808","2","254753"
"T044906","3","22915"
"N036442","5","66105"
