"metadata_ESTCID","Freq","TotalLength"
"N033437","5","205990"
"T078961","16","157105"
"T080489","4","179456"
"T082475","12","179239"
"T089160","7","67832"
"T121539","11","69551"
"N017036","9","182480"
"T070851","3","92345"
"T124114","22","1067683"
"T095949","26","265012"
"T062996","16","66823"
"T045610","5","154777"
"T090794","6","169925"
"T039853","39","473704"
"T089037","12","108148"
"T137637","17","91034"
"T131447","4","77112"
"T036370","9","96890"
"T151984","8","90677"
"T083681","3","180371"
"W013587","5","42961"
"T140532","5","65641"
"T138368","7","123085"
"T102228","6","65659"
"T147176","24","500707"
"T080491","5","95087"
"T082910","10","91044"
"N000735","16","42047"
"T072962","4","117626"
"T125494","38","690550"
"T025316","5","169187"
"N000008","30","124941"
"T113765","6","68107"
"T188376","18","42749"
"T135733","6","97504"
"T117050","11","119381"
"T098236","18","67042"
"N010532","72","1418701"
"T088338","4","109125"
"T167548","4","67470"
"W031339","7","68915"
"T110539","8","174876"
"T140243","9","31940"
"T136377","3","87943"
"T006289","19","68031"
"T110279","10","66470"
"T097889","11","87730"
"T063903","12","124723"
"T088316","3","16440"
"T073047","6","173839"
"T146108","5","85794"
"T110014","21","284022"
"T144420","14","152420"
"T137895","8","72025"
"T088946","8","88675"
"T083506","13","268315"
"T074647","6","71568"
"T063188","3","30686"
"T143262","14","119557"
"T110292","4","30442"
"N039656","13","212630"
"T081135","5","86084"
"T069834","4","30581"
"T113288","11","87711"
"T123299","6","70972"
"N003977","4","49767"
"T093539","12","42949"
"T130703","8","88588"
"T061698","15","174956"
"T138965","13","167862"
"N008931","4","125456"
"T100109","10","66828"
"T133957","9","181085"
"T135734","6","77255"
"N005260","14","121196"
"N016941","30","364837"
"T118921","12","67074"
"T148503","7","127323"
"T120079","6","66122"
"T002892","16","86057"
"T138159","3","85825"
"T036569","28","90061"
"T036370","9","138788"
"T082469","10","203125"
"T110905","4","117920"
"T150219","14","88983"
"T133336","35","711862"
"T077047","4","169363"
"N030899","14","171683"
"T119511","14","264614"
"T068979","14","197278"
"T146026","3","85789"
"T055322","6","116775"
"T146079","5","85908"
"T107370","5","67756"
"T079698","9","91839"
"T068986","24","381183"
"T146990","12","29333"
"T123903","7","102874"
"T139683","7","172649"
"T070855","3","119589"
"T171036","4","42623"
"N033357","5","89842"
"T137332","42","517792"
"T036369","6","203821"
"N014922","4","85825"
"W019890","29","86473"
"N026289","4","87928"
"T150272","27","109961"
"T145183","14","483484"
"T146111","3","65664"
"T060052","8","29318"
"T053594","16","117241"
"T131579","48","1093564"
"T083251","11","87814"
"T146090","4","71014"
"T072791","6","104360"
"T056853","8","22096"
"T021818","9","478569"
"T079258","5","179000"
"T081137","12","129240"
"T070852","6","124249"
"T106339","18","263492"
"T082473","6","172549"
"N027735","8","89285"
"N008500","10","122645"
"T082138","8","116870"
"T133335","22","1073970"
"T060562","3","68016"
"N003593","4","59876"
"T060417","19","178860"
"T134343","9","30103"
"T153498","3","86058"
"T106302","17","128640"
"N033081","4","167999"
"T117278","3","34335"
"T134027","9","30115"
"T131649","8","66675"
"T087978","27","1070257"
"T126263","4","96668"
"T082472","11","122640"
"T126201","3","169172"
"T091352","7","118770"
"T134280","9","66799"
"T091437","12","473918"
"T202828","25","1108967"
"T138425","11","97163"
"T140789","14","736932"
"T095447","7","87924"
"T125253","3","47684"
"T137515","11","845425"
"T086569","4","59451"
"T089919","11","85919"
"T121542","13","71901"
"T225835","81","727244"
"T146112","6","85761"
"T114022","6","68802"
"T078964","28","102314"
"T136233","9","1398971"
"P002572","3","344471"
"T097978","11","90385"
"T194997","12","141414"
"T061564","8","42353"
"T121090","5","68133"
"T138215","18","713329"
"T128600","6","67902"
"T124425","10","29533"
"T128699","10","66881"
"T143097","27","1369766"
"T195034","14","167949"
"T195052","7","262904"
"T213420","10","272117"
"T132960","15","473855"
"T137825","33","66259"
"T133139","9","273919"
"T214053","6","262911"
"T052756","12","107517"
"T000616","5","68621"
"N024105","10","96123"
"T097951","4","89233"
"T039480","20","36660"
"T126193","6","29169"
"T138488","6","116758"
"T089052","8","142892"
"T213341","17","279672"
"T052807","9","89895"
"T131837","4","272203"
"T145358","13","672373"
"W031873","18","672117"
"T082475","10","123058"
"T082472","9","138617"
"T083702","17","42064"
"T082468","10","90421"
"T056598","10","42239"
"N036333","3","31557"
"T088440","4","42426"
"T097931","5","124605"
"P002922","7","86573"
"T168927","8","266432"
"W031873","12","345043"
"W031873","22","473722"
"T213305","10","282693"
"T155730","8","90763"
"T052756","12","87690"
"T213356","15","274192"
"T079697","25","153991"
"T063904","15","156221"
"T138966","11","169281"
"T132116","6","67530"
"T111487","19","279330"
"T064482","8","128479"
"T069144","11","471410"
"T055302","5","116619"
"T121786","4","117049"
"T060987","4","44480"
"T036370","12","122953"
"T002893","9","117190"
"T117521","6","168661"
"N008500","6","96789"
"T145011","7","67452"
"T137825","7","65727"
"T143096","27","1048876"
"T055928","4","44095"
"T213468","9","278251"
"T145358","11","1217091"
"T131833","12","270418"
"T128782","19","22466"
"T173039","14","65797"
"T145358","19","671616"
"T052746","5","43495"
"P006382","19","264441"
"T052756","36","86553"
"N024115","3","90513"
"T051600","9","88059"
"T108739","7","88278"
"W037815","13","90397"
"N024118","7","69183"
"T213203","11","192817"
"P001858","19","66255"
"P006382","22","264210"
"T045219","10","66214"
"N024117","6","90531"
"T078242","5","30094"
"W031873","19","342648"
"T137825","10","76140"
"T195053","27","345561"
"T088108","16","466151"
"T079287","7","361065"
"T066875","5","22609"
"T126681","13","96208"
"T057309","6","65659"
"T093697","16","189911"
"T151984","7","73308"
"T071223","5","42027"
"T114797","14","117967"
