"metadata_ESTCID","Freq","TotalLength"
"T109845","23","43532"
"T095719","4","23414"
"T012984","15","100640"
"T002836","6","21463"
"T099047","7","43954"
"T002256","34","22659"
"T160578","36","67990"
"W021592","7","7410"
"P002031","75","370096"
"T182847","18","42595"
"N041793","273","1049165"
"N000234","16","41990"
"T182074","50","42712"
"T054399","55","117935"
"T114997","25","24650"
"T082477","79","121422"
"T117971","9","117027"
"W014028","69","117455"
"T140556","8","67241"
"T144340","4","16448"
"T147493","13","66471"
"T102149","18","29236"
"T176749","11","10529"
"T055501","10","7355"
"T036821","5","10657"
"T109517","10","23706"
"T126275","65","306281"
"T155206","16","46444"
"T213499","36","274168"
"T114739","134","93227"
"T119641","6","35011"
"T108808","3","11693"
"T041824","11","21053"
"T031564","5","7345"
"W028856","13","33804"
"T056742","7","26292"
"W020077","13","18944"
"T163959","6","42009"
"T057633","12","8594"
"T067471","15","33408"
"T083497","10","49788"
"N003764","18","16517"
"W028714","11","21446"
"T188569","14","92783"
"T107160","3","4131"
"T152072","25","42063"
"T108925","22","32946"
"T091664","70","186082"
"T160848","73","508236"
"T110742","9","6899"
"N011990","8","16448"
"T188963","9","4370"
"N001413","11","21562"
"T037042","14","42903"
"N003927","47","25619"
"N027238","16","22356"
"T069321","35","68229"
"T100080","68","118276"
"T012691","37","46236"
"T144289","16","33645"
"T122271","12","85849"
"T165249","9","43031"
"T075205","24","72539"
"N000797","14","33160"
"T092398","8","7477"
"T155206","29","171264"
"T083965","50","117441"
"T050233","7","21785"
"T145496","80","178021"
"T084639","7","66329"
"T146575","141","384460"
"T208151","23","130765"
"T147415","35","178332"
"T121883","55","67050"
"T107636","80","306262"
"T001099","11","65690"
"T137106","10","18872"
"T096668","77","168330"
"T095755","44","22852"
"T107029","89","67055"
"T084309","4","26789"
"T144725","28","124778"
"T085642","10","14906"
"T077327","9","5798"
"T073041","5","7680"
"T084341","27","66312"
"T107205","11","108713"
"T148888","90","135795"
"T103680","25","17091"
"N009230","8","21463"
"T082477","46","179059"
"T091600","28","47330"
"T131468","23","42806"
"T003289","11","21879"
"T011016","80","98131"
"N064645","22","23135"
"T001101","5","10713"
"T171579","6","10569"
"T119092","12","88647"
"T011300","19","8634"
"T103888","7","10565"
"W016544","32","116611"
"N027730","4","10062"
"T148096","89","124473"
"N034369","14","95903"
"T078617","22","34647"
"N010960","25","46217"
"T038424","7","16489"
"T210896","25","5349"
"T033594","8","10772"
"T043951","11","16808"
"T032777","7","10554"
"T092987","9","11024"
"T090024","31","41515"
"T140334","7","81877"
"T000575","19","65713"
"T050285","18","23120"
"N017504","22","42576"
"T141031","24","36090"
"T100498","6","4179"
"N007122","11","98952"
"T009605","17","72810"
"T185989","7","65739"
"T000935","7","10688"
"T140542","19","33494"
"T066501","13","31188"
"W031464","34","86342"
"T092617","5","48528"
"T021829","20","122514"
"T221253","18","58754"
"T094809","87","107549"
"T047272","5","10578"
"T100637","32","116573"
"T150007","8","23923"
"T118209","41","199635"
"T146147","46","90412"
"T069569","5","66288"
"T038191","8","2913"
"N010722","21","29191"
"T000057","6","24125"
"T130681","139","117256"
"T085851","9","21818"
"T091215","8","10568"
"T144706","42","65780"
"T154544","74","180979"
"T170162","7","16412"
"T056601","36","123238"
"W029686","28","44583"
"T072772","16","67750"
"N052538","79","171504"
"T083377","6","16733"
"T046827","27","29177"
"N012883","16","22050"
"T095383","27","117744"
"T079423","10","67776"
"W006547","43","68222"
"T114972","25","291327"
"T082989","20","14652"
"T112869","45","112079"
"T013710","9","42223"
"N050174","18","122702"
"T113111","7","43956"
"T020507","9","16468"
"T052359","8","10014"
"T011022","79","98119"
"T208135","13","42682"
"T152908","30","88039"
"T082434","13","10903"
"T037875","15","16448"
"T193398","22","30100"
"T085409","56","86138"
"T030939","4","8543"
"T002811","5","65956"
"T095380","25","117744"
"W029687","35","38536"
"T109063","26","63879"
"T012424","4","13159"
"T088072","12","16532"
"T012966","9","21288"
"T060481","29","43869"
"T129642","15","43122"
"T058106","12","24258"
"T169737","5","7324"
"T099564","25","46681"
"T144725","41","175726"
"T000554","7","22303"
"N024256","22","43793"
"N025037","8","51409"
"T130905","28","116053"
"T031795","5","7345"
"T096126","97","281253"
"T085334","52","170477"
"T141222","6","114814"
"T000254","75","86511"
"T181137","8","67152"
"N055144","9","57384"
"N069259","26","265303"
"N005252","95","289927"
"T146697","32","86976"
"T071057","13","16412"
"T044606","5","11005"
"T125051","7","7605"
"T170201","10","66488"
"T073413","14","68328"
"N046299","7","30507"
"T193343","6","7485"
"T039052","9","7458"
"T034691","11","71890"
"T058712","54","62246"
"T108827","6","10525"
"T022329","4","4225"
"T146386","30","67150"
"T105694","13","42281"
"T070391","32","25953"
"N019014","21","43365"
"T145739","50","169709"
"T146897","20","72903"
"T109094","19","32309"
"T153292","32","192190"
"T095077","23","1074469"
"T146040","12","67704"
"T132743","11","16579"
"T095260","99","282708"
"T011778","28","44683"
"T138240","10","98460"
"N068873","45","281246"
"T147589","25","66479"
"T138356","12","42177"
"T109530","5","2661"
"T046842","23","21562"
"W037216","6","26734"
"T183187","37","91960"
"T070301","14","88475"
"T117548","16","87235"
"W015750","19","86729"
"N019400","7","7632"
"T123079","9","66643"
"N008377","4","7345"
"T144840","35","307788"
"W037826","15","70294"
"T130902","22","148848"
"N041501","11","21056"
"T130681","82","117197"
"T184730","12","69311"
"T137131","13","42075"
"T123424","10","87830"
"T147414","34","263616"
"T155206","58","169199"
"T069213","29","121666"
"T033298","6","17930"
"T095368","21","70168"
"T011018","72","98155"
"T125095","25","47573"
"N023507","22","65703"
"T121151","26","121815"
"T125966","25","26026"
"T172365","12","4221"
"N031274","93","168436"
"T031785","22","31018"
"T145097","25","71610"
"T148123","23","66957"
"T181137","33","99189"
"T106746","6","7484"
"T154546","39","287964"
"T213493","40","267634"
"T093975","35","42023"
"T101727","17","5472"
"T130905","36","127849"
"N020960","45","171589"
"T107029","54","71375"
"P002031","45","370272"
"T111010","16","65566"
"T109345","137","87219"
"T037337","4","10689"
"T144725","51","212531"
"N048552","4","8067"
"T193826","9","11331"
"T147235","31","171456"
"T115828","18","31249"
"T113024","10","29276"
"T039091","7","20499"
"T136232","87","1398971"
"W020376","9","8641"
"N012562","19","65950"
"T061705","6","29545"
"T040296","4","7493"
"T083247","39","78876"
"T153295","39","171226"
"T144404","8","8397"
"T068842","4","7819"
"T071726","13","26990"
"W027515","20","123857"
"T107636","82","201598"
"N014719","16","67614"
"T028385","7","7891"
"T130760","13","27153"
"T127182","22","9419"
"W029682","64","133477"
"T103148","57","21791"
"T108688","10","4205"
"T031579","12","10713"
"N036442","22","66105"
"T045613","8","5420"
"T092227","15","24603"
"T082477","48","122863"
"T147414","22","118402"
"T084323","5","17506"
"T084406","10","29238"
"T011476","7","21532"
"T033247","79","539810"
"N034139","11","70552"
"T107662","33","70660"
"T026516","9","21467"
"W019508","7","16634"
"T117436","22","22940"
"T107686","8","23912"
"T108868","12","43125"
"T040768","51","70574"
"T180325","25","17237"
"T135160","20","29167"
"T083798","7","43428"
"T098392","13","22395"
"N006260","9","76130"
"T091097","12","67422"
"T143433","6","21777"
"T090301","60","33532"
"N016940","48","82408"
"T146710","14","75076"
"T065771","5","7989"
"T097808","10","17880"
"T110058","24","16513"
"T002822","9","21813"
"N010480","10","4225"
"T175880","8","168725"
"T020784","8","25561"
"T052110","11","16561"
"W029417","19","30533"
"P002371","70","169267"
"T085317","15","14879"
"N014169","29","24224"
"T083259","4","4160"
"W028930","11","49806"
"T084976","9","31345"
"W032263","16","42251"
"T096126","78","282910"
"T106375","10","21222"
"P002032","5","57360"
"T145739","131","167885"
"P002032","7","57159"
"T020556","10","25613"
"T175880","14","168667"
"T021958","53","36538"
"T096640","23","30305"
"T147364","70","262325"
"N046574","10","5751"
"T093932","5","16448"
"T073276","8","66999"
"T090025","36","48088"
"P000142","35","172234"
"T132173","16","169031"
"N010700","14","30530"
"T038387","11","18237"
"T144725","94","175968"
"T147415","46","116740"
"T170947","9","10855"
"T011276","19","16826"
"T001238","4","19095"
"T090501","7","43124"
"T154477","6","51159"
"T201973","19","124856"
"T001045","10","16462"
"T147415","48","86267"
"N069016","31","96895"
"T109017","31","66818"
"T093387","271","346615"
"T128987","52","89271"
"T147414","69","264839"
"T112638","96","87043"
"T093974","3","5356"
"N010464","36","21415"
"T154546","101","297180"
"T095384","96","185510"
"T145739","41","116621"
