"metadata_ESTCID","Freq","TotalLength"
"T109052","74","92598"
"T088264","13","65931"
"T136977","103","91110"
"T160877","16","86489"
"T028234","20","29345"
"T012965","17","26241"
"T176606","12","7365"
"T084641","26","33139"
"T180565","16","67790"
"N006651","71","46023"
"N006726","30","71144"
"T097095","16","5149"
"N008416","5","65746"
"N007127","11","78482"
"T020435","27","31044"
"T041714","7","8370"
"N027684","12","11180"
"T082375","13","61134"
"T095753","26","43339"
"T058864","6","21849"
"T208092","10","17352"
"W036398","25","85918"
"T178641","9","33005"
"T122047","28","66894"
"T049633","17","16756"
"N025763","56","29436"
"T005800","17","65592"
"N007127","18","74687"
"T226737","13","17417"
"T054161","9","10525"
"T161023","22","116675"
"T107685","11","30352"
"T029288","54","65820"
"T133056","13","17609"
"T173345","3","4176"
"N029780","13","117312"
"T130681","154","115736"
"T116504","10","66275"
"T084408","20","42192"
"T155206","43","173415"
"T031541","5","19729"
"T113249","5","17607"
"T140605","88","141706"
"T037832","11","7410"
"T140546","21","35134"
"T125821","13","25332"
"W028795","3","2867"
"T166922","3","21839"
"W006402","12","5543"
"T086139","25","82117"
"T002838","5","10652"
"P002719","35","262257"
"T072099","36","67988"
"N029425","45","17105"
"T033502","21","31618"
"T109983","32","44473"
"T122226","9","13190"
"T147415","50","149825"
"T190392","21","16529"
"T087674","4","7401"
"T150329","26","21824"
"T183868","31","24744"
"T005786","70","197572"
"T160402","14","34866"
"N006879","41","116572"
"N022536","8","31643"
"T108014","35","29849"
"T140607","101","142391"
"T208681","3","10810"
"T092670","4","14663"
"T143553","4","11578"
"T132296","7","5200"
"P002509","87","118804"
"T083249","13","19109"
"T161022","26","116690"
"T109345","99","86626"
"T145739","80","167855"
"W020342","6","17492"
"T048163","7","4343"
"T121047","18","23029"
"T014653","7","7444"
"T126885","8","7323"
"N030789","8","9045"
"T054689","15","10577"
"W031951","48","42071"
"T037788","6","4220"
"T056898","9","10575"
"T022281","3","7345"
"T134249","6","17419"
"T099619","17","45323"
"N017206","17","21439"
"T055608","4","17003"
"T022353","17","177275"
"N012034","14","22138"
"T122608","26","19144"
"T117347","13","24255"
"T001075","10","24392"
"T012690","17","16553"
"T045104","16","11114"
"T092109","61","172121"
"T135365","7","27534"
"T035925","7","4124"
"T005881","14","31659"
"T087684","5","7321"
"N013087","6","32065"
"N014332","3","11550"
"T128256","57","42107"
"P000142","70","170437"
"T089918","64","85919"
"T135949","21","29359"
"N063599","6","7493"
"T132604","10","17123"
"T117548","18","68985"
"T130681","99","117460"
"T081116","6","27131"
"W013002","35","102592"
"T018232","16","29428"
"T046579","50","65856"
"T037874","13","16424"
"T005885","13","32161"
"T146510","156","291515"
"T039834","25","29045"
"N029095","21","15262"
"T095604","5","4164"
"T102910","64","168597"
"N035842","14","21762"
"N026846","8","7362"
"W002925","28","66213"
"T154542","65","172488"
"T140774","40","87390"
"T125039","7","20917"
"T107665","9","50775"
"W020490","77","135207"
"N005403","7","66579"
"T127483","9","18270"
"T057202","29","29242"
"T154545","87","212876"
"T177318","7","11026"
"T139659","14","30240"
"T175008","12","13175"
"T080528","8","68763"
"N006261","6","67431"
"T124072","3","29843"
"P002719","36","266379"
"T072786","21","50378"
"N011931","8","30631"
"T169583","16","16448"
"P002031","23","97281"
"P003137","90","121508"
"T011227","23","21631"
"T154545","56","237735"
"T089033","23","69457"
"T045080","14","24026"
"T122982","13","16562"
"T189408","6","16452"
"T124295","45","273593"
"N034459","8","29315"
"T091097","27","66117"
"N015725","16","86691"
"W020114","21","98894"
"T144310","21","90481"
"T140213","10","7321"
"T012705","15","10638"
"W029677","44","24439"
"W013562","58","96337"
"T111010","22","65572"
"T147415","47","171936"
"T125064","15","18042"
"T146510","300","495509"
"T005866","14","32603"
"T123963","9","42695"
"T097922","6","45376"
"P006031","36","179832"
"T004840","66","65971"
"T184730","21","66055"
"T127148","6","23767"
"T102199","3","18645"
"T041511","18","44876"
"T132173","13","118990"
"T084423","10","21823"
"T012299","9","8395"
"N009107","6","5389"
"N016052","96","186234"
"N009898","14","11384"
"N012676","18","23179"
"T176103","4","9140"
"T018206","5","10596"
"T133958","79","191598"
"T020388","10","16581"
"T090450","18","69506"
"T123917","4","92474"
"T147860","13","42929"
"N026521","3","20905"
"T137103","14","12931"
"T005127","18","11227"
"T036100","15","7309"
"T052082","20","29199"
"T054165","6","7346"
"N014368","33","69288"
"T165875","9","58737"
"T043955","46","29652"
"W020210","3","4146"
"T125368","17","32014"
"N008886","13","73133"
"T062612","13","67726"
"T012971","28","22289"
"W014686","33","65763"
"T042377","5","15902"
"T149892","27","23477"
"T141134","21","86593"
"T201269","8","8389"
"T011310","8","7850"
"T093976","123","85658"
"T098714","19","43348"
"T140550","16","65992"
"T074628","35","52576"
"N010466","26","21785"
"T052995","21","23498"
"T193720","21","122203"
"T046594","5","10678"
"N019918","5","1858"
"N033791","10","10549"
"T045487","6","10599"
"T088119","28","11264"
"T095380","65","102631"
"T107741","39","67046"
"T165261","4","10553"
"T139449","18","88319"
"T131947","17","94373"
"T007631","6","17864"
"N021418","6","20885"
"N009341","13","16001"
"N004626","21","126304"
"T110322","7","92619"
"T111519","19","65743"
"N014598","3","16516"
"N014637","5","70220"
"N018661","6","42767"
"T068830","4","6631"
"T101515","112","1051575"
"T135750","4","70369"
"T089156","4","125305"
"T094122","11","273738"
