"metadata_ESTCID","Freq","TotalLength"
"T057202","29","29242"
"T154545","73","212876"
"T177318","5","11026"
"T139659","15","30240"
"T175008","12","13175"
"T080528","12","68763"
"N006261","6","67431"
"P002719","35","266379"
"N017987","25","175571"
"T146517","8","9294"
"P002031","22","97281"
"P003137","83","121508"
"T011227","20","21631"
"T154545","46","237735"
"T089033","24","69457"
"T122982","14","16562"
"T124295","45","273593"
"N034459","9","29315"
"T091097","28","66117"
"N015725","16","86691"
"T102907","10","16388"
"W020114","13","98894"
"T181932","9","13349"
"T116991","12","16547"
"T044208","5","26891"
"T086018","3","5413"
"W029677","28","24439"
"W013562","52","96337"
"T111010","21","65572"
"T147415","49","171936"
"T146510","300","495509"
"T005866","9","32603"
"T123963","9","42695"
"T110611","30","72323"
"T163992","16","29198"
"T005837","6","16483"
"P006031","32","179832"
"T004840","60","65971"
"T039119","16","72340"
"T154544","105","169875"
"T184730","21","66055"
"T090997","23","42412"
"T102199","3","18645"
"T041511","19","44876"
"T121323","14","50668"
"T012299","9","8395"
"W006396","9","30341"
"N016052","99","186234"
"N012676","13","23179"
"T095382","10","87284"
"N005627","3","1889"
"N004444","7","66946"
"T133958","77","191598"
"T014600","3","5453"
"T147860","15","42929"
"T137103","14","12931"
"N042018","6","7321"
"T005127","18","11227"
"T084029","4","7337"
"T036100","15","7309"
"T052082","9","29199"
"T130682","29","76590"
"T043955","40","29652"
"N008886","7","73133"
"T062612","11","67726"
"T018190","6","7466"
"T012971","21","22289"
"T136095","7","27637"
"T041853","5","16434"
"W028931","11","21995"
"W014686","31","65763"
"N026891","12","10517"
"N011919","11","8228"
"T042377","5","15902"
"T127792","214","262291"
"T098546","30","121191"
"T185989","8","73243"
"T149892","19","23477"
"T141134","19","86593"
"T201269","6","8389"
"N024525","7","32413"
"T011310","8","7850"
"T140550","13","65992"
"W028929","4","23277"
"T145739","31","115485"
"T012958","4","17865"
"T052995","9","23498"
"T002847","8","22778"
"N018040","10","29191"
"T193720","18","122203"
"T068350","3","16468"
"N033791","13","10549"
"T045487","5","10599"
"W028162","8","117064"
"N012239","8","8639"
"T088119","30","11264"
"T095380","70","102631"
"T107741","40","67046"
"T165261","4","10553"
"W029495","3","47604"
"W029571","6","61741"
"N009341","11","16001"
"N004626","20","126304"
"T110322","7","92619"
"T147298","11","87801"
"T111519","16","65743"
"N014637","8","70220"
"W031989","3","4869"
"T101515","89","1051575"
"T135750","8","70369"
"T094122","10","273738"
"T111519","9","46542"
"T091115","7","66967"
"T085430","19","66006"
"T146150","40","88174"
"W036929","23","66708"
"T080193","33","123769"
"T057411","5","31094"
"T144147","30","174573"
"T073050","30","117905"
"N010808","11","44075"
"T091202","11","176670"
"N016180","8","70882"
"N007260","4","29710"
"T114403","19","478630"
"N015077","9","21464"
"T076080","18","130685"
"T039714","104","479753"
"T112348","3","17530"
"T154285","34","1144784"
"T059023","11","42426"
"T153498","5","65903"
"T098739","35","350097"
"N017079","3","118968"
"T111955","4","16452"
"N012773","10","121745"
"W029495","17","135877"
"T102175","6","16513"
"T078505","15","43007"
"T094121","4","124706"
"N018146","13","87137"
"P002925","8","66482"
"T196826","13","63131"
"P002572","15","119525"
"N033258","18","69713"
"N016941","42","285051"
"T146951","10","87010"
"T080352","11","29235"
"T138428","40","262484"
"T109334","5","43438"
"T119363","25","117701"
"T049207","3","5772"
"T001309","16","87651"
"T098191","28","117295"
"T070674","10","13092"
"T078977","28","102426"
"T135919","36","88925"
"T121677","25","98342"
"T145338","141","351130"
"N029529","18","128736"
"T106230","36","119807"
"T127398","6","47652"
"N020132","20","197852"
"T144044","36","266480"
"T121786","31","118312"
"T105262","23","85685"
"T097133","20","65702"
"T036569","5","93390"
"T195329","10","68488"
"T139588","11","119520"
"T135771","25","87477"
"T096524","35","43056"
"T177160","39","88540"
"T114399","8","29275"
"N025860","6","67587"
"T109486","4","5057"
"T137209","7","66386"
"T130819","4","33730"
"T098245","46","129523"
"T011210","21","168943"
"P002572","31","266725"
"T039097","10","26840"
"T018497","5","10626"
"W028803","4","2817"
"T123221","33","87170"
"T011043","7","24613"
"T110983","14","76154"
"N046465","9","31618"
"T127792","221","173407"
"T065010","9","16497"
"T100297","41","89920"
"T129173","19","43142"
"P002028","63","511753"
"N013085","6","31693"
"T130681","64","117056"
"T143709","6","59469"
"T008466","11","17450"
"W029685","123","342569"
"T078993","3","29707"
"T107099","19","67619"
"N004732","16","10685"
"T144095","175","262387"
"T147415","23","168297"
"N004117","7","21399"
"T096871","12","16484"
"T072788","11","31397"
"T160848","111","584317"
"T154424","5","29734"
"T079573","13","85859"
"N020106","3","30685"
"P000142","41","170441"
"T032170","36","29058"
"T060828","31","26263"
"T044604","5","5442"
"T014291","16","22658"
"T144855","26","192929"
"T004776","27","33492"
"T109280","3","1884"
"T032168","40","65600"
"N014855","29","267710"
"T056418","20","29256"
"T110402","72","95678"
"T175681","4","5434"
"N061090","42","73596"
"T092109","56","169743"
"T087675","15","22812"
"T096152","11","11024"
"T043973","6","7118"
"N012562","20","65944"
"T147682","26","47488"
"T053786","43","7582"
"T136478","6","43045"
"T112859","15","30637"
"N013039","10","42448"
"N069088","6","7626"
"T115547","4","5657"
"T146411","67","278557"
"T126275","71","201568"
"N022146","7","27024"
"T088222","7","16953"
"T132211","19","44830"
"T110883","26","67417"
"T001960","4","7468"
"N016626","34","31466"
"N015090","12","19124"
"T135247","51","23440"
"T080528","23","87442"
"T005827","4","7619"
"N006482","118","94497"
"T147415","82","168634"
"T069876","7","66595"
"N014855","32","268866"
"T175281","16","88609"
"T102460","17","42106"
"T204108","3","7309"
"T185105","7","6478"
"N023677","8","10549"
"T147415","89","171032"
"T049915","13","10875"
"N000143","15","68819"
"N019584","4","16476"
"T153772","115","120264"
"T001077","3","10645"
"T145739","88","168883"
"T206505","19","24696"
"T186729","10","7534"
"T160848","80","687639"
"T048002","21","42144"
"T043723","37","42411"
"W028808","6","7549"
"N001491","6","16453"
"N022034","15","36978"
"T134087","19","7529"
"T146840","5","22214"
"T128356","6","30266"
"T153298","56","265685"
"T149360","15","89309"
"T145740","85","276777"
"T043946","5","16632"
"T021102","17","10741"
"T139524","15","117219"
"T091664","109","172624"
"T163693","9","16512"
"T108456","21","69548"
"T057420","20","45236"
"T053666","6","17003"
"T163653","7","11924"
"T109327","21","11234"
"T141134","47","133340"
"T109519","28","30692"
"T208071","15","13748"
"N015035","36","58522"
"T106377","38","66652"
"T049723","39","24289"
"T108726","19","117104"
"N005626","18","31076"
"T109657","6","29255"
"T045612","9","67297"
"P002719","50","266401"
"T053040","7","18763"
"T056244","5","16519"
"T021365","15","74035"
"N016531","19","25973"
"N013104","9","31635"
"T012697","79","105413"
"T121877","25","30009"
"T132571","12","10513"
"T110397","14","16536"
"T083628","11","16458"
"T133960","93","286694"
"T146448","143","63383"
"T149052","3","30198"
"T027023","11","8139"
"T178276","12","22577"
"N000660","38","65856"
"N012635","9","14707"
"T004807","13","23093"
"T145739","41","116591"
"T146147","39","88252"
"N029203","16","7106"
"T110410","28","30692"
"T105642","16","71140"
"T064544","14","10549"
"N000174","15","42063"
"T037970","12","16448"
"T084409","18","42278"
"T109928","16","11205"
"T221183","40","269998"
"T130891","17","66134"
"T049640","15","21463"
"T052083","12","29187"
"W007100","143","182438"
"T091116","4","16424"
"T076534","27","83748"
"N019798","33","10834"
"T147415","44","175131"
"T099202","83","118482"
"T095114","26","169997"
"T106750","6","19104"
"T082477","49","124024"
"T060748","205","183097"
"T043893","15","17824"
"T154544","105","264856"
"T120400","5","61741"
"T107329","5","1060"
"T006506","11","16787"
"T050770","15","17017"
"W007017","11","16803"
"N006481","143","90300"
"T117623","13","73851"
"T109070","8","4124"
"N000248","3","6799"
"T090488","11","43364"
"T143333","73","137014"
"T039580","26","82704"
"T227202","3","2626"
"T022001","5","16449"
"T108122","35","44486"
"T037022","5","7321"
"T087676","19","22812"
"T117548","27","71944"
"T114766","25","65119"
"N002768","23","30187"
"N034572","9","21644"
"T082494","9","7819"
"T022050","19","27448"
"T139608","20","116635"
"T121929","56","92648"
"T194180","19","124426"
"T011504","27","34557"
"W031742","20","29195"
"T160848","101","487692"
"T089515","8","2690"
"T102385","14","29219"
"T096213","8","11881"
"T053636","8","21864"
"T131524","23","66888"
"T097125","8","12584"
"N002373","27","42353"
"T044628","18","36492"
"T103431","13","7321"
"W003398","25","29924"
"T165879","110","721262"
"P006031","22","87899"
"N007129","16","76934"
"T202680","9","7349"
"W005416","14","66354"
"T124296","39","273612"
"T094074","35","3352"
"T162631","8","99305"
"T078640","4","16754"
"T147414","54","264042"
"T013040","20","16450"
"T109210","70","96243"
"T145381","20","31618"
"T101260","39","76220"
"T118859","18","42022"
"T109846","6","7394"
"T011027","60","91311"
"T013501","37","69552"
"N002338","9","10553"
"T035536","4","43869"
"T042376","6","4244"
"W003418","35","68115"
"T037965","7","16464"
"N005163","48","16440"
"T037959","13","16452"
"N035233","15","30266"
"T001094","14","76620"
"T031577","6","10542"
"N006314","6","4161"
"T073227","20","43352"
"T051825","3","7331"
"T139647","99","170233"
"T177839","17","43129"
"N048331","34","65856"
"N005401","9","66341"
"T146687","10","66109"
"T109431","53","29354"
"N009392","22","46871"
"T097597","16","20879"
"T153630","25","46755"
"W041643","58","122010"
"T200804","9","29167"
"W036409","7","32135"
"T038019","13","17518"
"T077709","6","68314"
"T051610","26","21514"
"T095381","9","87304"
"T061290","6","5433"
"T047413","58","22506"
"T126971","4","10577"
"T125828","22","44251"
"T213481","43","268436"
"T111119","32","69523"
"T041510","21","44300"
"N024438","6","72872"
"T138373","38","66031"
"N000529","46","86027"
"T033373","7","29715"
"T133960","41","267034"
"T183832","6","4196"
"T146564","22","119967"
"T123876","21","70855"
"T135433","23","118019"
"T170201","11","66554"
"T081785","15","44642"
"N027932","3","6773"
"T012964","14","22338"
"T128186","4","4426"
"T167529","8","67881"
"T136487","12","73254"
"N011177","40","122729"
"T202736","8","16569"
"T096963","9","79954"
"T181891","10","16488"
"N023090","17","7527"
"T108609","12","22153"
