"metadata_ESTCID","Freq","TotalLength"
"T177318","5","11026"
"T112806","61","71375"
"T175008","12","13175"
"T080528","9","68763"
"N006261","9","67431"
"T175904","15","17925"
"P002719","41","266379"
"T169583","15","16448"
"P003137","87","121508"
"T011227","22","21631"
"T154545","45","237735"
"T089033","25","69457"
"T189408","6","16452"
"T124295","45","273593"
"N034459","7","29315"
"N015725","22","86691"
"W020114","13","98894"
"T144310","23","90481"
"N005924","21","48067"
"T012705","5","10638"
"W029677","28","24439"
"W013562","57","96337"
"T111010","20","65572"
"T147415","49","171936"
"T146510","314","495509"
"T005866","10","32603"
"T123963","15","42695"
"T097922","6","45376"
"T005837","6","16483"
"P006031","65","179832"
"T004840","65","65971"
"T102199","3","18645"
"T041511","18","44876"
"T132173","7","118990"
"T084423","6","21823"
"N036275","10","17450"
"N016052","85","186234"
"T047402","3","16677"
"N012676","11","23179"
"T095382","10","87284"
"N010613","9","12510"
"T146580","5","43887"
"T088372","22","87684"
"T123917","7","92474"
"T147860","11","42929"
"T052082","9","29199"
"N014368","41","69288"
"T130682","31","76590"
"T165875","14","58737"
"T043955","41","29652"
"W020210","3","4146"
"T125368","14","32014"
"N008886","6","73133"
"T018190","6","7466"
"W014686","30","65763"
"N026891","12","10517"
"T042377","5","15902"
"T098546","36","121191"
"T185989","15","73243"
"T149892","13","23477"
"T141134","20","86593"
"T011310","9","7850"
"W028929","4","23277"
"N000979","13","89410"
"T145739","31","115485"
"T138955","61","73547"
"N010466","24","21785"
"T052995","10","23498"
"T002847","8","22778"
"T127903","4","18472"
"T193720","23","122203"
"N033791","11","10549"
"W028162","8","117064"
"N034519","9","23285"
"T088119","28","11264"
"T139449","15","88319"
"W029495","3","47604"
"T131947","8","94373"
"T007631","6","17864"
"N021418","8","20885"
"N009341","14","16001"
"N004626","21","126304"
"T110322","10","92619"
"T111519","16","65743"
"N014598","3","16516"
"N018661","4","42767"
"W031989","3","4869"
"T089156","4","125305"
"T094122","11","273738"
"T111519","10","46542"
"T113802","9","66373"
"T021817","9","65687"
"T146150","40","88174"
"T080193","28","123769"
"T057411","6","31094"
"T144147","30","174573"
"T130668","11","86122"
"N010808","14","44075"
"T109302","20","116616"
"T091202","11","176670"
"T102176","28","68338"
"T130118","5","156336"
"T081818","6","73928"
"T055031","5","24187"
"T114403","11","478630"
"T147252","13","139614"
"T076080","6","130685"
"T070028","8","29529"
"T039714","91","479753"
"N001634","12","8426"
"T154285","18","1144784"
"T059023","8","42426"
"T153498","12","65903"
"T116363","8","74251"
"N024309","23","184752"
"W029495","18","135877"
"T131976","24","10672"
"T135502","6","19374"
"T117265","4","32178"
"P002925","9","66482"
"T196826","15","63131"
"T118939","3","88379"
"P002572","29","119525"
"N016941","46","285051"
"T038511","30","42166"
"T186889","20","85821"
"T107340","14","127191"
"T200747","15","116695"
"T145903","20","122155"
"T090437","8","122484"
"T109334","8","43438"
"T001309","14","87651"
"T098191","27","117295"
"T140787","47","262420"
"T121677","25","98342"
"T133041","11","82017"
"T106230","44","119807"
"T119122","3","66172"
"T111233","13","22916"
"T071137","14","87337"
"N020132","21","197852"
"T144044","35","266480"
"T121786","27","118312"
"N011591","16","117156"
"T097133","18","65702"
"T091573","16","117599"
"T076966","7","7413"
"T096524","32","43056"
"T110198","13","74086"
"T117715","37","85690"
"T177160","40","88540"
"N025860","10","67587"
"N008866","3","16739"
"T137209","7","66386"
"T111519","10","82145"
"T059647","6","39939"
"T098245","45","129523"
"T056802","4","16468"
"N028168","40","43464"
"P002572","38","266565"
"P002572","31","266725"
"T064159","3","30889"
"T018497","5","10626"
"N020708","5","7818"
"N004159","13","66947"
"T123221","33","87170"
"T011043","8","24613"
"T129173","24","43142"
"P002028","61","511753"
"W028887","4","15218"
"N013085","6","31693"
"T130681","61","117056"
"T143709","6","59469"
"T089450","16","127736"
"W029685","126","342569"
"T078993","3","29707"
"T020460","14","4189"
"T144095","153","262387"
"T125368","8","34446"
"N004117","7","21399"
"T096871","13","16484"
"T072788","10","31397"
"T160848","109","584317"
"P000142","42","170441"
"T032170","35","29058"
"T044604","4","5442"
"W036754","7","7641"
"T014291","13","22658"
"T032168","45","65600"
"T132241","23","38588"
"N014855","28","267710"
"T056418","19","29256"
"T145593","14","71384"
"T110402","63","95678"
"T175681","3","5434"
"N061090","39","73596"
"T092109","56","169743"
"T087675","10","22812"
"N012562","35","65944"
"N026168","15","29632"
"W006879","5","5405"
"T147682","31","47488"
"T107760","25","466381"
"N013039","13","42448"
"T022274","12","10712"
"W020715","12","16458"
"T115547","4","5657"
"N022146","7","27024"
"N015871","10","34293"
"T177298","4","43058"
"T101795","4","43054"
"N016626","42","31466"
"N015090","13","19124"
"T080528","24","87442"
"N006482","152","94497"
"T147415","75","168634"
"N014855","28","268866"
"T155773","18","87591"
"T082419","18","21483"
"T147415","81","171032"
"T049915","12","10875"
"T180973","16","89056"
"N000143","11","68819"
"N019584","4","16476"
"T153772","114","120264"
"T145739","89","168883"
"T186729","9","7534"
"T108180","9","34858"
"N001491","8","16453"
"W028865","62","171512"
"N022034","14","36978"
"W016667","11","17704"
"T186334","12","7398"
"T153298","55","265685"
"T037902","15","10549"
"T145740","82","276777"
"T043946","7","16632"
"T139524","15","117219"
"T091664","87","172624"
"T163693","9","16512"
"T108456","21","69548"
"T057420","20","45236"
"T163653","6","11924"
"T121883","62","71375"
"N015035","37","58522"
"T133958","57","265247"
"T009253","5","4160"
"W002939","8","16532"
"T106377","37","66652"
"T153168","35","22787"
"N005626","18","31076"
"P002719","50","266401"
"T021365","13","74035"
"N016531","19","25973"
"T012697","80","105413"
"T133960","91","286694"
"T170671","8","44149"
"T027023","9","8139"
"T178276","13","22577"
"P002927","21","116628"
"N000660","42","65856"
"T004807","8","23093"
"T141543","10","45639"
"T052868","7","5399"
"T146147","37","88252"
"N029203","14","7106"
"T147414","49","171439"
"N025993","14","30529"
"T105642","15","71140"
"N026564","9","21562"
"N000174","15","42063"
"T147520","14","88436"
"N024241","15","25627"
"T221183","42","269998"
"T130891","12","66134"
"T137422","33","91835"
"T052083","11","29187"
"T144725","48","184953"
"T076534","31","83748"
"T225862","8","11405"
"T147415","43","175131"
"T099202","80","118482"
"T095114","26","169997"
"T082622","4","32291"
"T060748","198","183097"
"T043893","8","17824"
"T154544","119","264856"
"N006481","156","90300"
"T117623","12","73851"
"N000248","3","6799"
"T090488","11","43364"
"T063963","7","4274"
"T130837","35","66176"
"N006829","9","16448"
"T143333","65","137014"
"T022001","5","16449"
"T087676","15","22812"
"T117548","27","71944"
"T069569","17","66554"
"N034572","9","21644"
"T082494","15","7819"
"T022050","17","27448"
"T121929","52","92648"
"W031742","21","29195"
"T083356","5","17174"
"T053636","12","21864"
"T131524","21","66888"
"T097125","9","12584"
"N002373","27","42353"
"T117810","38","71058"
"T044628","16","36492"
"N014289","9","41981"
"T165879","111","721262"
"P006031","30","87899"
"N007129","18","76934"
"T162631","9","99305"
"T078640","4","16754"
"T147414","48","264042"
"T098534","5","66391"
"W020746","4","2867"
"T101260","33","76220"
"T118859","16","42022"
"T109846","6","7394"
"T044499","35","23876"
"T121848","5","17485"
"T080462","27","90829"
"T011027","62","91311"
"W042769","19","66930"
"T097928","19","121346"
"T013501","28","69552"
"T144380","15","29379"
"T042376","6","4244"
"W003418","37","68115"
"W018695","10","7410"
"T139449","14","76138"
"T031577","6","10542"
"T176348","23","85697"
"T177839","17","43129"
"N048331","37","65856"
"N005401","17","66341"
"T146687","8","66109"
"T109431","43","29354"
"N009392","24","46871"
"T153630","24","46755"
"T131225","7","29167"
"T110248","7","17167"
"N016530","4","7367"
"T200804","9","29167"
"T080526","17","108493"
"N006670","3","16526"
"W036409","7","32135"
"T038019","12","17518"
"T095381","9","87304"
"T126971","5","10577"
"T125828","22","44251"
"T213481","41","268436"
"T111119","27","69523"
"N050172","29","266281"
"T138373","27","66031"
"T133960","41","267034"
"T146564","25","119967"
"T135433","25","118019"
"T170201","16","66554"
"T208170","6","16714"
"T136487","17","73254"
"T107856","7","29274"
"T096963","9","79954"
"T096595","17","19125"
"T231657","13","65564"
"T057659","3","2649"
"T110673","42","291923"
"T109987","19","22522"
"T046580","49","65856"
"T046585","44","65856"
"T093938","46","95702"
"N026789","5","5432"
"N051934","26","267928"
"W029684","160","671315"
"T031578","5","10549"
"T040871","53","46156"
"T080337","19","21823"
"T175566","14","17830"
"N003668","14","67612"
"T127328","12","95417"
"T058982","20","117027"
"T224240","3","11188"
"T046016","10","11951"
"T119887","10","68411"
"T110141","11","10569"
"T097929","17","120144"
"T057206","21","29217"
"T117349","15","17089"
"T099556","4","10545"
"T111119","34","67587"
"T105290","36","66628"
"T082477","38","138608"
"P002032","8","56591"
"P002951","32","86647"
"T103128","9","22198"
"T108469","5","16464"
"T017200","4","5462"
"T020163","7","16519"
"P002032","6","58653"
"T046578","53","65856"
"N017061","68","133177"
"N009958","6","80449"
"T080528","15","139809"
"T143714","12","43858"
"T138245","139","183132"
"T125828","15","43470"
"T144321","63","285062"
"T005294","11","11045"
"T146824","6","74263"
"T069213","46","117231"
"T109845","22","43532"
"T136487","14","65905"
"T061286","25","65689"
"T106996","8","22842"
"T178720","19","88843"
"P002031","72","370096"
"T063257","8","43385"
"T006684","5","10022"
"N041793","266","1049165"
"T060036","20","48788"
"T221644","21","86389"
"N067140","4","1827"
"T105290","24","66628"
"T078627","18","21802"
"T054399","56","117935"
"T129397","21","66600"
"T043958","20","29774"
"W014028","63","117455"
"T148185","12","5497"
"T140556","8","67241"
"T102149","25","29236"
"T055501","11","7355"
"T086829","68","178504"
"T178720","20","89234"
"T107204","9","42106"
"T114759","11","23191"
"T213499","34","274168"
"T114739","128","93227"
"T119641","6","35011"
"T031564","5","7345"
"W028856","12","33804"
"T177173","11","29147"
"T012435","11","29155"
"T135609","27","40198"
"T083497","10","49788"
"N003764","17","16517"
"T111010","24","72898"
"T041195","5","17482"
"T085861","15","22282"
"T152072","20","42063"
"T133787","7","43787"
"T005836","8","19294"
"T108925","17","32946"
"T181137","8","88403"
"W020075","8","5413"
"T131504","4","44060"
"T110742","6","6899"
"T090126","36","42738"
"T219026","11","21486"
"T009694","6","16448"
"T100080","68","118276"
"T075827","11","12202"
"T144289","16","33645"
"T139535","19","168510"
"T092546","3","4358"
"T130681","27","117209"
"T104917","15","16386"
"T101729","7","23375"
"T155206","28","171264"
"T083965","47","117441"
"N007514","15","21579"
"T084639","11","66329"
"T146092","19","71033"
"T146575","124","384460"
"T088744","11","20580"
"T022257","20","29280"
"T147415","34","178332"
"T101297","37","67725"
"T121883","52","67050"
"N019266","9","16806"
"T137106","13","18872"
"N030886","7","103716"
"T107029","86","67055"
"T121797","30","87678"
"T022258","15","42047"
"W020241","16","16474"
"T107156","5","5413"
"T073041","5","7680"
"T084341","32","66312"
"N007987","14","121663"
"P002031","40","511723"
"T066763","3","5441"
"N009230","8","21463"
"T082477","44","179059"
"T091600","29","47330"
"T131468","23","42806"
"T003289","10","21879"
"T011016","81","98131"
"N064645","21","23135"
"T119092","18","88647"
"T080526","10","68807"
"T132173","4","118445"
"T050963","29","20914"
"T092882","9","16632"
"N034369","8","95903"
"T078617","17","34647"
"N020951","9","5377"
"N010960","25","46217"
"N035381","18","67007"
"T033594","7","10772"
"T110867","3","7699"
"T074397","3","7355"
"T043951","11","16808"
"T080526","26","87399"
"T092987","7","11024"
"T095674","19","43468"
"T004211","17","16754"
"T021366","18","74058"
"T141031","23","36090"
"T036513","29","87132"
"T004123","11","17434"
"N009262","12","7364"
"W005292","5","7380"
"N007122","12","98952"
"T009605","17","72810"
"T116357","5","16532"
"T091108","12","5454"
"T185989","9","65739"
"T180973","26","68391"
"T175247","13","23450"
"T125368","18","46342"
"T090068","15","29290"
"T066501","12","31188"
"T225696","18","66835"
"T022261","15","29217"
"W031464","32","86342"
"T021829","20","122514"
"T221253","19","58754"
"T145739","65","116591"
"T094809","84","107549"
"T100637","33","116573"
"T118209","39","199635"
"T148219","9","5779"
"T086119","7","16794"
"T069569","10","66288"
"T038922","11","21805"
"T144203","29","89166"
"T125222","11","16468"
"T038191","8","2913"
"T130681","131","117256"
"T091215","8","10568"
"T154544","75","180979"
"T121305","12","16691"
"T056601","29","123238"
"W029686","29","44583"
"N052538","88","171504"
"T046827","27","29177"
"P001892","11","47880"
"W038106","13","7494"
"T085857","9","16565"
"T171985","16","65080"
"T095383","27","117744"
"T079423","10","67776"
"W006547","44","68222"
"N019747","3","8370"
"T136382","50","129302"
"T112869","39","112079"
"N050174","21","122702"
"T113111","7","43956"
"T020507","8","16468"
"T011022","81","98119"
"T002865","10","16470"
"T058102","21","69830"
"T208135","10","42682"
"T109191","5","5412"
"T095168","26","16497"
"T058982","14","116847"
"T037875","15","16448"
"T193398","22","30100"
"T085409","59","86138"
"T040178","36","68097"
"W021979","12","44640"
"T043957","19","30082"
"T097742","14","29168"
"T095380","25","117744"
"T040870","40","43383"
"T090349","12","10989"
"T109063","27","63879"
"T012424","6","13159"
"T037768","40","42728"
"T088072","12","16532"
"T060481","31","43869"
"T065243","8","21467"
"T144725","40","175726"
"T039751","5","22169"
"N033438","21","66079"
"T173062","12","22607"
"T130905","35","116053"
"T005868","6","32641"
"N001803","30","43858"
"T221644","15","73219"
"T141222","7","114814"
"T140628","14","17803"
"T181137","11","67152"
"N055144","13","57384"
"N069259","22","265303"
"T002314","17","70227"
"N005252","90","289927"
"T142805","13","29291"
"T072014","25","65753"
"N048809","7","42219"
"T170201","11","66488"
"T073413","12","68328"
"T097745","10","29421"
"N016258","10","92129"
"N009957","9","79472"
"T034691","11","71890"
"T037901","14","10549"
"T144231","6","10610"
"T058712","52","62246"
"T108827","6","10525"
"T141551","14","114360"
"N005401","12","42784"
"T146386","32","67150"
"W027985","22","95135"
"T105694","15","42281"
"T070391","28","25953"
"T145739","50","169709"
"T111429","16","42867"
"T146897","20","72903"
"T132199","14","67938"
"T109094","18","32309"
"T108854","3","1870"
"N001621","11","19294"
"T069156","17","67777"
"T095077","24","1074469"
"T146040","18","67704"
"T138240","11","98460"
"N068873","42","281246"
"T090998","40","85765"
"T147589","28","66479"
"T101901","16","44728"
"T149962","3","7345"
"T138356","12","42177"
"T142902","10","29191"
"T152292","8","7566"
"T137068","42","85995"
"W037216","7","26734"
"T070301","20","88475"
"T133506","66","99755"
"T117548","18","87235"
"T075868","12","16923"
"T080528","12","70118"
"N008377","4","7345"
"T083516","7","7699"
"N002771","3","22388"
"T137131","16","42075"
"T123424","16","87830"
"T056079","5","4382"
"T004775","48","29191"
"T069213","29","121666"
"N026163","9","43473"
"T011018","72","98155"
"T125095","25","47573"
"N023507","23","65703"
"T121151","26","121815"
"T045456","10","17462"
"P002032","14","93574"
"T148123","23","66957"
"T181137","40","99189"
"T106746","6","7484"
"T213493","41","267634"
"T098296","4","11172"
"T130905","30","127849"
"T110399","5","8074"
"N020960","42","171589"
"T107029","76","71375"
"P002031","37","370272"
"T114843","7","17561"
"N010833","11","19294"
"T083268","9","47249"
"T109345","133","87219"
"T144725","39","212531"
"N008950","20","67405"
"T193826","7","11331"
