"metadata_ESTCID","Freq","TotalLength"
"T045612","16","67297"
"T047196","16","16603"
"P002719","53","266401"
"T104398","50","25912"
"T021365","25","74035"
"N016531","21","25973"
"N013104","10","31635"
"T012697","96","105413"
"T121877","27","30009"
"T132571","13","10513"
"T110397","12","16536"
"T083628","13","16458"
"T133960","143","286694"
"T146448","139","63383"
"T119670","30","42026"
"T149052","3","30198"
"T027023","9","8139"
"T178276","18","22577"
"P002927","26","116628"
"N000660","34","65856"
"T117572","7","23574"
"T145739","41","116591"
"T052868","7","5399"
"T179940","3","10549"
"T146147","58","88252"
"T147414","48","171439"
"N025993","15","30529"
"T139685","14","13586"
"T110410","33","30692"
"T105642","18","71140"
"T065840","6","4176"
"T147520","9","88436"
"W037599","5","36522"
"T084409","18","42278"
"T155124","7","21491"
"T221183","41","269998"
"T130891","21","66134"
"T049640","14","21463"
"T137422","21","91835"
"T052083","13","29187"
"N020573","10","17065"
"T144725","50","184953"
"T076534","31","83748"
"T225862","8","11405"
"N019798","35","10834"
"T096972","6","13261"
"T147415","44","175131"
"N018703","7","16450"
"T101008","26","70548"
"T099202","74","118482"
"T082622","4","32291"
"T082477","55","124024"
"T060748","207","183097"
"T043893","12","17824"
"T154544","103","264856"
"T100156","9","16464"
"T006506","11","16787"
"W007017","11","16803"
"T118649","17","67776"
"N006481","148","90300"
"T117623","14","73851"
"T109070","8","4124"
"N000248","3","6799"
"T063963","7","4274"
"T130837","38","66176"
"T039580","30","82704"
"T038521","17","21712"
"T022001","5","16449"
"T108122","36","44486"
"W028902","8","17221"
"T087676","16","22812"
"T114766","25","65119"
"T069569","19","66554"
"N034572","9","21644"
"T022050","19","27448"
"T139608","25","116635"
"T121929","54","92648"
"T167040","12","69503"
"W031742","20","29195"
"T160848","101","487692"
"T041814","4","16527"
"T094846","3","7525"
"T131524","24","66888"
"T097125","7","12584"
"T096098","11","16448"
"N002373","29","42353"
"T044628","15","36492"
"N014289","14","41981"
"W003398","24","29924"
"T116429","8","20942"
"T091600","18","17999"
"P006031","28","87899"
"N007129","15","76934"
"W005416","10","66354"
"T124296","47","273612"
"T078640","7","16754"
"T147414","59","264042"
"N008301","6","21463"
"T033612","3","4124"
"T098534","5","66391"
"T013040","19","16450"
"T109210","62","96243"
"T145381","18","31618"
"T101260","33","76220"
"T118859","14","42022"
"T044499","33","23876"
"T080462","27","90829"
"T011027","84","91311"
"T097928","17","121346"
"N002338","10","10553"
"W003418","42","68115"
"T084813","5","16641"
"T139449","14","76138"
"T001094","13","76620"
"T176348","24","85697"
"T108793","6","16571"
"T042863","11","30969"
"N006314","10","4161"
"T165181","11","10826"
"N005065","21","68414"
"T139647","100","170233"
"T177839","14","43129"
"N048331","30","65856"
"N005401","14","66341"
"T109431","45","29354"
"N009392","21","46871"
"T097597","14","20879"
"T153630","28","46755"
"W041643","60","122010"
"T110248","8","17167"
"T200804","9","29167"
"W036409","9","32135"
"T100445","9","21568"
"T077709","7","68314"
"T125828","22","44251"
"T213481","46","268436"
"T046886","4","4176"
"T111119","31","69523"
"T041510","16","44300"
"N024438","5","72872"
"N050172","29","266281"
"T138373","29","66031"
"T061513","11","42146"
"T133960","61","267034"
"T146564","23","119967"
"T123876","22","70855"
"T135433","24","118019"
"T170201","11","66554"
"T042764","3","5413"
"T012964","15","22338"
"T208170","7","16714"
"T167529","15","67881"
"T136487","15","73254"
"N011177","42","122729"
"T146703","10","15863"
"T078800","9","33025"
"T121114","19","21590"
"T096963","9","79954"
