"metadata_ESTCID","Freq","TotalLength"
"T145740","134","267781"
"T128715","94","128707"
"T076062","36","32327"
"T068187","7","46520"
"T145739","37","116631"
"N015369","20","66547"
"T046015","28","17184"
"N013682","10","7306"
"N010813","6","5458"
"T018183","5","5413"
"T136515","24","43781"
"N019268","7","22817"
"T180973","22","89039"
"T011241","31","29231"
"T095380","8","87284"
"T124516","34","89851"
"T194895","23","30523"
"T213497","39","266871"
"T010179","9","66073"
"T005814","6","15007"
"T083753","18","101925"
"N019013","11","66288"
"T003974","11","10614"
"T177669","11","43129"
"N010482","6","7324"
"N050177","14","120729"
"T091002","11","16759"
"T031147","7","16908"
"T136840","31","71278"
"T109052","63","92598"
"T138374","18","76523"
"T088264","14","65931"
"T136977","89","91110"
"T160877","18","86489"
"T012965","10","26241"
"T005833","10","19294"
"T084641","26","33139"
"T095384","24","169997"
"N006651","25","46023"
"N006726","18","71144"
"T133177","11","43724"
"T097095","18","5149"
"T083139","33","89285"
"N008416","5","65746"
"N007127","17","78482"
"T020435","34","31044"
"T221396","36","173016"
"N027684","12","11180"
"T122880","9","5534"
"T082375","11","61134"
"T095753","22","43339"
"T058864","6","21849"
"W036398","27","85918"
"T102148","7","10575"
"T049633","18","16756"
"N001857","26","30949"
"T102127","3","7365"
"T031444","40","66255"
"T005800","27","65592"
"T084398","8","17724"
"N007127","19","74687"
"T226737","13","17417"
"T044238","6","22211"
"T161023","20","116675"
"T107685","18","30352"
"T063450","23","93613"
"T029288","47","65820"
"T133056","12","17609"
"N029780","23","117312"
"T116504","7","66275"
"T116318","8","6777"
"T016641","10","10609"
"T136487","12","65732"
"T149360","19","86652"
"T031541","4","19729"
"T013577","46","29871"
"T113249","6","17607"
"T140605","86","141706"
"T140546","22","35134"
"T125821","12","25332"
"T086139","22","82117"
"T170657","13","20730"
"P002719","31","262257"
"T004761","44","38123"
"T072099","17","67988"
"T167170","20","52489"
"T033502","19","31618"
"T147415","48","149825"
"T190392","22","16529"
"T150329","27","21824"
"T183868","26","24744"
"T005786","59","197572"
"T160402","13","34866"
"T065933","3","8355"
"T140607","92","142391"
"T146682","51","132933"
"T143553","5","11578"
"T137101","28","68029"
"P002509","90","118804"
"T083249","12","19109"
"T039118","21","69666"
"T161022","23","116690"
"T002859","19","52808"
"T122565","6","21952"
"T109345","100","86626"
"N001799","6","2661"
"T144464","100","263828"
"T117450","4","70577"
"T014653","3","7444"
"T069666","7","14627"
"T180975","10","67695"
"T166178","17","73776"
"P002032","17","58545"
"W029476","35","21038"
"T126885","9","7323"
"T099351","28","12398"
"N017206","17","21439"
"T063191","10","44143"
"T108775","54","76544"
"T055608","4","17003"
"T071563","3","16448"
"T122608","25","19144"
"T117347","14","24255"
"T001075","7","24392"
"T094828","21","17379"
"P002287","5","69607"
